model,participant,seed,condition,grouping,group,n,node_accuracy,node_macro_f1,tier3_accuracy,tier3_macro_f1
M2-Direct-RealOrder,D,42,fault,history_length,3-5,12,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,D,42,fault,history_length,6-10,15,0.7333333333333333,0.6888888888888888,0.7333333333333333,0.6888888888888888
M2-Direct-RealOrder,D,42,fault,stage,1,11,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273
M2-Direct-RealOrder,D,42,fault,stage,2,46,0.8913043478260869,0.8517006802721089,0.8913043478260869,0.8460606060606061
M2-Direct-RealOrder,D,42,fault,stage,3,5,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,D,42,fault,active_tail,False,29,0.8620689655172413,0.7971014492753623,0.8620689655172413,0.7878787878787878
M2-Direct-RealOrder,D,42,fault,active_tail,True,33,0.8787878787878788,0.8469387755102041,0.8787878787878788,0.8916666666666666
M2-Direct-RealOrder,D,42,fault,tail_reason,active_incomplete_atomic_prefix,33,0.8787878787878788,0.8469387755102041,0.8787878787878788,0.8916666666666666
M2-Direct-RealOrder,D,42,fault,tail_reason,atomic_sequence_complete,3,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
M2-Direct-RealOrder,D,42,fault,tail_reason,empty_history,4,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,D,42,fault,tail_reason,latest_node_not_atomic,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
M2-Direct-RealOrder,D,42,fault,tail_reason,observed_atomic_nodes_not_prefix,4,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,D,42,fault,tail_reason,repeated_node_fallback,9,0.8888888888888888,0.8518518518518517,0.8888888888888888,0.8333333333333333
M2-Direct-RealOrder,D,42,all,exact_full_prefix,False,182,0.8241758241758241,0.82928539714254,0.8296703296703297,0.8404712269562103
M2-Direct-RealOrder,D,42,all,exact_full_prefix,True,280,0.8071428571428572,0.8240238806060334,0.8214285714285714,0.8485182940415069
M2-Direct-RealOrder,D,42,all,local_suffix_1,insufficient,25,0.8,0.5828571428571429,0.8,0.5828571428571429
M2-Direct-RealOrder,D,42,all,local_suffix_1,seen,437,0.8146453089244852,0.835609431904012,0.8260869565217391,0.852206697304794
M2-Direct-RealOrder,D,42,all,local_suffix_2,insufficient,50,0.9,0.7392857142857143,0.9,0.7392857142857143
M2-Direct-RealOrder,D,42,all,local_suffix_2,seen,390,0.8025641025641026,0.8405254682486198,0.8153846153846154,0.8577570609196737
M2-Direct-RealOrder,D,42,all,local_suffix_2,unseen,22,0.8181818181818182,0.8474358974358975,0.8181818181818182,0.8474358974358973
M2-Direct-RealOrder,D,42,all,local_prefix_3,insufficient,75,0.88,0.7685714285714286,0.88,0.7685714285714285
M2-Direct-RealOrder,D,42,all,local_prefix_3,seen,340,0.8,0.8441384036570418,0.8147058823529412,0.8670527165109536
M2-Direct-RealOrder,D,42,all,local_prefix_3,unseen,47,0.8085106382978723,0.7477777777777778,0.8085106382978723,0.7477777777777778
M2-Direct-RealOrder,D,42,all,history_length,0,25,0.8,0.5828571428571429,0.8,0.5828571428571429
M2-Direct-RealOrder,D,42,all,history_length,1-2,50,0.92,0.9673469387755104,0.92,0.9673469387755101
M2-Direct-RealOrder,D,42,all,history_length,11-20,145,0.8689655172413793,0.8580074940688752,0.8689655172413793,0.888336323806912
M2-Direct-RealOrder,D,42,all,history_length,21+,47,0.8936170212765957,0.8705929487179487,0.9148936170212766,0.8576007326007326
M2-Direct-RealOrder,D,42,all,history_length,3-5,75,0.8533333333333334,0.9097449364655843,0.8533333333333334,0.9097449364655842
M2-Direct-RealOrder,D,42,all,history_length,6-10,120,0.65,0.7573793813713168,0.6833333333333333,0.7534403913080383
M2-Direct-RealOrder,D,42,all,stage,1,66,0.8181818181818182,0.8820936639118456,0.8181818181818182,0.8820936639118457
M2-Direct-RealOrder,D,42,all,stage,2,340,0.7911764705882353,0.7849780745015869,0.8058823529411765,0.8161770542830407
M2-Direct-RealOrder,D,42,all,stage,3,56,0.9464285714285714,0.9415501165501166,0.9464285714285714,0.9415501165501166
M2-Direct-RealOrder,D,42,all,active_tail,False,138,0.8913043478260869,0.8612379957207543,0.8913043478260869,0.8562822098536385
M2-Direct-RealOrder,D,42,all,active_tail,True,324,0.7808641975308642,0.7873446425636663,0.7962962962962963,0.8156830799456741
M2-Direct-RealOrder,D,42,all,tail_reason,active_incomplete_atomic_prefix,324,0.7808641975308642,0.7873446425636663,0.7962962962962963,0.8156830799456741
M2-Direct-RealOrder,D,42,all,tail_reason,atomic_sequence_complete,24,0.9166666666666666,0.8636363636363636,0.9166666666666666,0.8636363636363636
M2-Direct-RealOrder,D,42,all,tail_reason,empty_history,25,0.8,0.5828571428571429,0.8,0.5828571428571429
M2-Direct-RealOrder,D,42,all,tail_reason,latest_node_not_atomic,69,0.8985507246376812,0.9143939393939395,0.8985507246376812,0.9143939393939395
M2-Direct-RealOrder,D,42,all,tail_reason,observed_atomic_nodes_not_prefix,4,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,D,42,all,tail_reason,repeated_node_fallback,16,0.9375,0.9166666666666666,0.9375,0.9111111111111111
M2-Direct-RealOrder,J,1,normal,exact_full_prefix,False,100,0.89,0.8858795326537261,0.89,0.8820239431350544
M2-Direct-RealOrder,J,1,normal,exact_full_prefix,True,287,0.9790940766550522,0.9495715273493052,0.9790940766550522,0.9451001095613571
M2-Direct-RealOrder,J,1,normal,local_suffix_1,insufficient,21,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,normal,local_suffix_1,seen,366,0.953551912568306,0.9137148091973932,0.953551912568306,0.9066761056458843
M2-Direct-RealOrder,J,1,normal,local_suffix_2,insufficient,42,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,normal,local_suffix_2,seen,336,0.9553571428571429,0.9135794452887742,0.9553571428571429,0.9062793569377487
M2-Direct-RealOrder,J,1,normal,local_suffix_2,unseen,9,0.7777777777777778,0.8333333333333333,0.7777777777777778,0.8333333333333333
M2-Direct-RealOrder,J,1,normal,local_prefix_3,insufficient,63,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,normal,local_prefix_3,seen,308,0.9512987012987013,0.9108788029540484,0.9512987012987013,0.902932191114097
M2-Direct-RealOrder,J,1,normal,local_prefix_3,unseen,16,0.875,0.8974358974358974,0.875,0.8974358974358974
M2-Direct-RealOrder,J,1,normal,history_length,0,21,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,normal,history_length,1-2,42,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,normal,history_length,11-20,126,0.9126984126984127,0.8609799291617474,0.9126984126984127,0.8575757575757575
M2-Direct-RealOrder,J,1,normal,history_length,21+,30,0.9333333333333333,0.7777777777777778,0.9333333333333333,0.7777777777777778
M2-Direct-RealOrder,J,1,normal,history_length,3-5,63,0.9841269841269841,0.9959183673469388,0.9841269841269841,0.9959183673469388
M2-Direct-RealOrder,J,1,normal,history_length,6-10,105,0.9714285714285714,0.9847425301970756,0.9714285714285714,0.9847425301970756
M2-Direct-RealOrder,J,1,normal,stage,1,33,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,normal,stage,2,294,0.9693877551020408,0.9689739468662889,0.9693877551020408,0.9699614912793209
M2-Direct-RealOrder,J,1,normal,stage,3,60,0.8666666666666667,0.8937229437229439,0.8666666666666667,0.8937229437229437
M2-Direct-RealOrder,J,1,normal,active_tail,False,96,0.8958333333333334,0.9237253974096079,0.8958333333333334,0.9237253974096079
M2-Direct-RealOrder,J,1,normal,active_tail,True,291,0.9759450171821306,0.9777865322971137,0.9759450171821306,0.9810098027152291
M2-Direct-RealOrder,J,1,normal,tail_reason,active_incomplete_atomic_prefix,291,0.9759450171821306,0.9777865322971137,0.9759450171821306,0.9810098027152291
M2-Direct-RealOrder,J,1,normal,tail_reason,atomic_sequence_complete,23,0.9565217391304348,0.8571428571428571,0.9565217391304348,0.8571428571428571
M2-Direct-RealOrder,J,1,normal,tail_reason,empty_history,21,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,normal,tail_reason,latest_node_not_atomic,52,0.8269230769230769,0.8339517625231911,0.8269230769230769,0.8339517625231911
M2-Direct-RealOrder,J,1,fault,exact_full_prefix,False,70,0.9142857142857143,0.9152323232323232,0.9142857142857143,0.9137481713333108
M2-Direct-RealOrder,J,1,fault,exact_full_prefix,True,98,0.8775510204081632,0.8362637362637363,0.8775510204081632,0.8125221172589594
M2-Direct-RealOrder,J,1,fault,local_suffix_1,insufficient,9,0.2222222222222222,0.22222222222222224,0.2222222222222222,0.22222222222222224
M2-Direct-RealOrder,J,1,fault,local_suffix_1,seen,159,0.9308176100628931,0.9013703068946877,0.9308176100628931,0.8961613729636729
M2-Direct-RealOrder,J,1,fault,local_suffix_2,insufficient,18,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112
M2-Direct-RealOrder,J,1,fault,local_suffix_2,seen,146,0.9246575342465754,0.8889721140295395,0.9246575342465754,0.8817334873062428
M2-Direct-RealOrder,J,1,fault,local_suffix_2,unseen,4,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,fault,local_prefix_3,insufficient,27,0.7407407407407407,0.7407407407407408,0.7407407407407407,0.7407407407407408
M2-Direct-RealOrder,J,1,fault,local_prefix_3,seen,134,0.917910447761194,0.8630489622749684,0.917910447761194,0.8509110098753597
M2-Direct-RealOrder,J,1,fault,local_prefix_3,unseen,7,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,fault,history_length,0,9,0.2222222222222222,0.22222222222222224,0.2222222222222222,0.22222222222222224
M2-Direct-RealOrder,J,1,fault,history_length,1-2,18,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,fault,history_length,11-20,54,0.8888888888888888,0.8476190476190476,0.8888888888888888,0.8293928293928293
M2-Direct-RealOrder,J,1,fault,history_length,21+,15,0.9333333333333333,0.8666666666666666,0.9333333333333333,0.9333333333333333
M2-Direct-RealOrder,J,1,fault,history_length,3-5,27,0.8518518518518519,0.8247474747474748,0.8518518518518519,0.8247474747474748
M2-Direct-RealOrder,J,1,fault,history_length,6-10,45,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,fault,stage,1,22,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.818181818181818
M2-Direct-RealOrder,J,1,fault,stage,2,130,0.9,0.8880925728588364,0.9,0.8681964642376542
M2-Direct-RealOrder,J,1,fault,stage,3,16,0.9375,0.9583333333333333,0.9375,0.9583333333333333
M2-Direct-RealOrder,J,1,fault,active_tail,False,71,0.7887323943661971,0.8259823509823511,0.7887323943661971,0.8294458874458874
M2-Direct-RealOrder,J,1,fault,active_tail,True,97,0.9690721649484536,0.9686313686313686,0.9690721649484536,0.9698386838171783
M2-Direct-RealOrder,J,1,fault,tail_reason,active_incomplete_atomic_prefix,97,0.9690721649484536,0.9686313686313686,0.9690721649484536,0.9698386838171783
M2-Direct-RealOrder,J,1,fault,tail_reason,atomic_sequence_complete,6,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,fault,tail_reason,empty_history,9,0.2222222222222222,0.22222222222222224,0.2222222222222222,0.22222222222222224
M2-Direct-RealOrder,J,1,fault,tail_reason,latest_node_not_atomic,24,0.7916666666666666,0.8051282051282052,0.7916666666666666,0.805128205128205
M2-Direct-RealOrder,J,1,fault,tail_reason,observed_atomic_nodes_not_prefix,5,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,fault,tail_reason,repeated_node_fallback,27,0.8888888888888888,0.8931216931216931,0.8888888888888888,0.9123376623376623
M2-Direct-RealOrder,J,1,all,exact_full_prefix,False,170,0.9,0.8935146763420009,0.9,0.8911094377027718
M2-Direct-RealOrder,J,1,all,exact_full_prefix,True,385,0.9532467532467532,0.9083280956501301,0.9532467532467532,0.8980607906693272
M2-Direct-RealOrder,J,1,all,local_suffix_1,insufficient,30,0.7666666666666667,0.8194444444444444,0.7666666666666667,0.8194444444444444
M2-Direct-RealOrder,J,1,all,local_suffix_1,seen,525,0.9466666666666667,0.9104982173029991,0.9466666666666667,0.9042921361878882
M2-Direct-RealOrder,J,1,all,local_suffix_2,insufficient,60,0.8833333333333333,0.9097222222222222,0.8833333333333333,0.9097222222222222
M2-Direct-RealOrder,J,1,all,local_suffix_2,seen,482,0.946058091286307,0.9057297650134796,0.946058091286307,0.8986519635441208
M2-Direct-RealOrder,J,1,all,local_suffix_2,unseen,13,0.8461538461538461,0.8666666666666667,0.8461538461538461,0.8666666666666667
M2-Direct-RealOrder,J,1,all,local_prefix_3,insufficient,90,0.9222222222222223,0.9398148148148149,0.9222222222222223,0.9398148148148149
M2-Direct-RealOrder,J,1,all,local_prefix_3,seen,442,0.9411764705882353,0.8978235027098334,0.9411764705882353,0.8891555978506075
M2-Direct-RealOrder,J,1,all,local_prefix_3,unseen,23,0.9130434782608695,0.9619047619047619,0.9130434782608695,0.9619047619047619
M2-Direct-RealOrder,J,1,all,history_length,0,30,0.7666666666666667,0.8194444444444444,0.7666666666666667,0.8194444444444444
M2-Direct-RealOrder,J,1,all,history_length,1-2,60,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,all,history_length,11-20,180,0.9055555555555556,0.8703269184519185,0.9055555555555556,0.867181759062194
M2-Direct-RealOrder,J,1,all,history_length,21+,45,0.9333333333333333,0.7777777777777778,0.9333333333333333,0.8051282051282052
M2-Direct-RealOrder,J,1,all,history_length,3-5,90,0.9444444444444444,0.9051074746110207,0.9444444444444444,0.9051074746110207
M2-Direct-RealOrder,J,1,all,history_length,6-10,150,0.98,0.992294592255507,0.98,0.992294592255507
M2-Direct-RealOrder,J,1,all,stage,1,55,0.9272727272727272,0.9419191919191919,0.9272727272727272,0.9419191919191919
M2-Direct-RealOrder,J,1,all,stage,2,424,0.9481132075471698,0.9466777460637149,0.9481132075471698,0.9425313142226684
M2-Direct-RealOrder,J,1,all,stage,3,76,0.881578947368421,0.9141666666666668,0.881578947368421,0.9141666666666668
M2-Direct-RealOrder,J,1,all,active_tail,False,167,0.8502994011976048,0.8612180478251906,0.8502994011976048,0.8657300518411629
M2-Direct-RealOrder,J,1,all,active_tail,True,388,0.9742268041237113,0.9777270989238112,0.9742268041237113,0.9810959481662407
M2-Direct-RealOrder,J,1,all,tail_reason,active_incomplete_atomic_prefix,388,0.9742268041237113,0.9777270989238112,0.9742268041237113,0.9810959481662407
M2-Direct-RealOrder,J,1,all,tail_reason,atomic_sequence_complete,29,0.9655172413793104,0.8571428571428571,0.9655172413793104,0.8571428571428571
M2-Direct-RealOrder,J,1,all,tail_reason,empty_history,30,0.7666666666666667,0.8194444444444444,0.7666666666666667,0.8194444444444444
M2-Direct-RealOrder,J,1,all,tail_reason,latest_node_not_atomic,76,0.8157894736842105,0.8333044733044733,0.8157894736842105,0.8333044733044733
M2-Direct-RealOrder,J,1,all,tail_reason,observed_atomic_nodes_not_prefix,5,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,1,all,tail_reason,repeated_node_fallback,27,0.8888888888888888,0.8931216931216931,0.8888888888888888,0.9123376623376623
M2-Direct-RealOrder,J,2,normal,exact_full_prefix,False,100,0.9,0.8964669738863288,0.91,0.8938271604938272
M2-Direct-RealOrder,J,2,normal,exact_full_prefix,True,287,0.9616724738675958,0.8863075918631474,0.9616724738675958,0.8707747738672417
M2-Direct-RealOrder,J,2,normal,local_suffix_1,insufficient,21,0.8571428571428571,0.5,0.8571428571428571,0.5
M2-Direct-RealOrder,J,2,normal,local_suffix_1,seen,366,0.9508196721311475,0.9083835400054122,0.953551912568306,0.9005408066446994
M2-Direct-RealOrder,J,2,normal,local_suffix_2,insufficient,42,0.9285714285714286,0.75,0.9285714285714286,0.75
M2-Direct-RealOrder,J,2,normal,local_suffix_2,seen,336,0.9523809523809523,0.9049364056983347,0.9553571428571429,0.8963477664552417
M2-Direct-RealOrder,J,2,normal,local_suffix_2,unseen,9,0.7777777777777778,0.8333333333333333,0.7777777777777778,0.8333333333333333
M2-Direct-RealOrder,J,2,normal,local_prefix_3,insufficient,63,0.9523809523809523,0.8333333333333334,0.9523809523809523,0.8333333333333334
M2-Direct-RealOrder,J,2,normal,local_prefix_3,seen,308,0.948051948051948,0.9019656683764075,0.9512987012987013,0.8926459009715003
M2-Direct-RealOrder,J,2,normal,local_prefix_3,unseen,16,0.875,0.8974358974358974,0.875,0.8974358974358974
M2-Direct-RealOrder,J,2,normal,history_length,0,21,0.8571428571428571,0.5,0.8571428571428571,0.5
M2-Direct-RealOrder,J,2,normal,history_length,1-2,42,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,2,normal,history_length,11-20,126,0.9126984126984127,0.8681091635637089,0.9206349206349206,0.8653294074346707
M2-Direct-RealOrder,J,2,normal,history_length,21+,30,0.9333333333333333,0.7777777777777778,0.9333333333333333,0.7777777777777778
M2-Direct-RealOrder,J,2,normal,history_length,3-5,63,0.9682539682539683,0.9877356347944584,0.9682539682539683,0.9877356347944584
M2-Direct-RealOrder,J,2,normal,history_length,6-10,105,0.9714285714285714,0.987281399046105,0.9714285714285714,0.9848243965891025
M2-Direct-RealOrder,J,2,normal,stage,1,33,0.9090909090909091,0.8863636363636364,0.9090909090909091,0.8863636363636364
M2-Direct-RealOrder,J,2,normal,stage,2,294,0.9693877551020408,0.9692428199518386,0.9727891156462585,0.9700583318482711
M2-Direct-RealOrder,J,2,normal,stage,3,60,0.85,0.8754245754245755,0.85,0.8754245754245755
M2-Direct-RealOrder,J,2,normal,active_tail,False,96,0.8645833333333334,0.8531512347301821,0.8645833333333334,0.8531512347301821
M2-Direct-RealOrder,J,2,normal,active_tail,True,291,0.9725085910652921,0.9516475494212308,0.9759450171821306,0.9472028377670799
M2-Direct-RealOrder,J,2,normal,tail_reason,active_incomplete_atomic_prefix,291,0.9725085910652921,0.9516475494212308,0.9759450171821306,0.9472028377670799
M2-Direct-RealOrder,J,2,normal,tail_reason,atomic_sequence_complete,23,0.9565217391304348,0.8571428571428571,0.9565217391304348,0.8571428571428571
M2-Direct-RealOrder,J,2,normal,tail_reason,empty_history,21,0.8571428571428571,0.5,0.8571428571428571,0.5
M2-Direct-RealOrder,J,2,normal,tail_reason,latest_node_not_atomic,52,0.8269230769230769,0.8339517625231911,0.8269230769230769,0.8339517625231911
M2-Direct-RealOrder,J,2,fault,exact_full_prefix,False,70,0.8857142857142857,0.7959018759018758,0.8857142857142857,0.7709401709401709
M2-Direct-RealOrder,J,2,fault,exact_full_prefix,True,98,0.8979591836734694,0.7831654456654455,0.8979591836734694,0.7609422156790577
M2-Direct-RealOrder,J,2,fault,local_suffix_1,insufficient,9,0.6666666666666666,0.4615384615384615,0.6666666666666666,0.4615384615384615
M2-Direct-RealOrder,J,2,fault,local_suffix_1,seen,159,0.9056603773584906,0.8226299104344601,0.9056603773584906,0.8079857068917924
M2-Direct-RealOrder,J,2,fault,local_suffix_2,insufficient,18,0.8333333333333334,0.7307692307692307,0.8333333333333334,0.7307692307692307
M2-Direct-RealOrder,J,2,fault,local_suffix_2,seen,146,0.9041095890410958,0.7975534559323461,0.9041095890410958,0.778651844184081
M2-Direct-RealOrder,J,2,fault,local_suffix_2,unseen,4,0.75,0.75,0.75,0.75
M2-Direct-RealOrder,J,2,fault,local_prefix_3,insufficient,27,0.8888888888888888,0.8205128205128206,0.8888888888888888,0.8205128205128206
M2-Direct-RealOrder,J,2,fault,local_prefix_3,seen,134,0.9104477611940298,0.7934952962762897,0.9104477611940298,0.7710445650082035
M2-Direct-RealOrder,J,2,fault,local_prefix_3,unseen,7,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
M2-Direct-RealOrder,J,2,fault,history_length,0,9,0.6666666666666666,0.4615384615384615,0.6666666666666666,0.4615384615384615
M2-Direct-RealOrder,J,2,fault,history_length,1-2,18,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,2,fault,history_length,11-20,54,0.8148148148148148,0.7087768440709618,0.8148148148148148,0.6495393495393496
M2-Direct-RealOrder,J,2,fault,history_length,21+,15,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,2,fault,history_length,3-5,27,0.9259259259259259,0.9330808080808081,0.9259259259259259,0.9330808080808081
M2-Direct-RealOrder,J,2,fault,history_length,6-10,45,0.9333333333333333,0.9366666666666666,0.9333333333333333,0.9366666666666666
M2-Direct-RealOrder,J,2,fault,stage,1,22,0.8636363636363636,0.8787878787878788,0.8636363636363636,0.8787878787878788
M2-Direct-RealOrder,J,2,fault,stage,2,130,0.9307692307692308,0.9312994444015732,0.9307692307692308,0.9337634880689484
M2-Direct-RealOrder,J,2,fault,stage,3,16,0.625,0.6083333333333334,0.625,0.6083333333333333
M2-Direct-RealOrder,J,2,fault,active_tail,False,71,0.8169014084507042,0.7945054945054945,0.8169014084507042,0.79
M2-Direct-RealOrder,J,2,fault,active_tail,True,97,0.9484536082474226,0.9433079175726234,0.9484536082474226,0.9509913032901539
M2-Direct-RealOrder,J,2,fault,tail_reason,active_incomplete_atomic_prefix,97,0.9484536082474226,0.9433079175726234,0.9484536082474226,0.9509913032901539
M2-Direct-RealOrder,J,2,fault,tail_reason,atomic_sequence_complete,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
M2-Direct-RealOrder,J,2,fault,tail_reason,empty_history,9,0.6666666666666666,0.4615384615384615,0.6666666666666666,0.4615384615384615
M2-Direct-RealOrder,J,2,fault,tail_reason,latest_node_not_atomic,24,0.75,0.7538461538461539,0.75,0.7538461538461537
M2-Direct-RealOrder,J,2,fault,tail_reason,observed_atomic_nodes_not_prefix,5,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,2,fault,tail_reason,repeated_node_fallback,27,0.9259259259259259,0.9396825396825397,0.9259259259259259,0.94375
M2-Direct-RealOrder,J,2,all,exact_full_prefix,False,170,0.8941176470588236,0.8803486572461905,0.9,0.874427109241924
M2-Direct-RealOrder,J,2,all,exact_full_prefix,True,385,0.9454545454545454,0.8256585224974281,0.9454545454545454,0.8043631942188173
M2-Direct-RealOrder,J,2,all,local_suffix_1,insufficient,30,0.8,0.4897959183673469,0.8,0.4897959183673469
M2-Direct-RealOrder,J,2,all,local_suffix_1,seen,525,0.9371428571428572,0.891433668205937,0.939047619047619,0.8831608174698776
M2-Direct-RealOrder,J,2,all,local_suffix_2,insufficient,60,0.9,0.7448979591836735,0.9,0.7448979591836735
M2-Direct-RealOrder,J,2,all,local_suffix_2,seen,482,0.9377593360995851,0.8856205994340957,0.9398340248962656,0.8762606753937803
M2-Direct-RealOrder,J,2,all,local_suffix_2,unseen,13,0.7692307692307693,0.7962962962962963,0.7692307692307693,0.7962962962962963
M2-Direct-RealOrder,J,2,all,local_prefix_3,insufficient,90,0.9333333333333333,0.8299319727891157,0.9333333333333333,0.8299319727891157
M2-Direct-RealOrder,J,2,all,local_prefix_3,seen,442,0.9366515837104072,0.8859912564864244,0.9389140271493213,0.8756975655651464
M2-Direct-RealOrder,J,2,all,local_prefix_3,unseen,23,0.782608695652174,0.7904761904761904,0.782608695652174,0.7904761904761904
M2-Direct-RealOrder,J,2,all,history_length,0,30,0.8,0.4897959183673469,0.8,0.4897959183673469
M2-Direct-RealOrder,J,2,all,history_length,1-2,60,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,2,all,history_length,11-20,180,0.8833333333333333,0.8093122155622154,0.8888888888888888,0.7944769361073709
M2-Direct-RealOrder,J,2,all,history_length,21+,45,0.9555555555555556,0.8666666666666667,0.9555555555555556,0.8461538461538461
M2-Direct-RealOrder,J,2,all,history_length,3-5,90,0.9555555555555556,0.9752727533735287,0.9555555555555556,0.9752727533735287
M2-Direct-RealOrder,J,2,all,history_length,6-10,150,0.96,0.9570741836386392,0.96,0.9558226191830699
M2-Direct-RealOrder,J,2,all,stage,1,55,0.8909090909090909,0.8838383838383838,0.8909090909090909,0.8838383838383838
M2-Direct-RealOrder,J,2,all,stage,2,424,0.9575471698113207,0.9576313276038894,0.9599056603773585,0.9592918391548924
M2-Direct-RealOrder,J,2,all,stage,3,76,0.8026315789473685,0.8383730158730159,0.8026315789473685,0.8383730158730159
M2-Direct-RealOrder,J,2,all,active_tail,False,167,0.844311377245509,0.8350884584603071,0.844311377245509,0.8324197770276202
M2-Direct-RealOrder,J,2,all,active_tail,True,388,0.9664948453608248,0.9373149038790456,0.9690721649484536,0.9316630404081474
M2-Direct-RealOrder,J,2,all,tail_reason,active_incomplete_atomic_prefix,388,0.9664948453608248,0.9373149038790456,0.9690721649484536,0.9316630404081474
M2-Direct-RealOrder,J,2,all,tail_reason,atomic_sequence_complete,29,0.896551724137931,0.8367346938775511,0.896551724137931,0.8367346938775511
M2-Direct-RealOrder,J,2,all,tail_reason,empty_history,30,0.8,0.4897959183673469,0.8,0.4897959183673469
M2-Direct-RealOrder,J,2,all,tail_reason,latest_node_not_atomic,76,0.8026315789473685,0.8241798941798941,0.8026315789473685,0.8241798941798942
M2-Direct-RealOrder,J,2,all,tail_reason,observed_atomic_nodes_not_prefix,5,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,2,all,tail_reason,repeated_node_fallback,27,0.9259259259259259,0.9396825396825397,0.9259259259259259,0.94375
M2-Direct-RealOrder,J,42,normal,exact_full_prefix,False,100,0.87,0.8738095238095238,0.87,0.8670915504248837
M2-Direct-RealOrder,J,42,normal,exact_full_prefix,True,287,0.9442508710801394,0.8758253763990751,0.9442508710801394,0.8572378353228585
M2-Direct-RealOrder,J,42,normal,local_suffix_1,insufficient,21,0.6190476190476191,0.4193548387096774,0.6190476190476191,0.4193548387096774
M2-Direct-RealOrder,J,42,normal,local_suffix_1,seen,366,0.9426229508196722,0.8953934486558777,0.9426229508196722,0.8851671648619773
M2-Direct-RealOrder,J,42,normal,local_suffix_2,insufficient,42,0.8095238095238095,0.6965195246179966,0.8095238095238095,0.6965195246179966
M2-Direct-RealOrder,J,42,normal,local_suffix_2,seen,336,0.9434523809523809,0.8841566749356202,0.9434523809523809,0.8720278608425845
M2-Direct-RealOrder,J,42,normal,local_suffix_2,unseen,9,0.7777777777777778,0.8333333333333333,0.7777777777777778,0.8333333333333333
M2-Direct-RealOrder,J,42,normal,local_prefix_3,insufficient,63,0.873015873015873,0.7976796830786644,0.873015873015873,0.7976796830786644
M2-Direct-RealOrder,J,42,normal,local_prefix_3,seen,308,0.9383116883116883,0.8805365710273585,0.9383116883116883,0.8671278414807626
M2-Direct-RealOrder,J,42,normal,local_prefix_3,unseen,16,0.875,0.8974358974358974,0.875,0.8974358974358974
M2-Direct-RealOrder,J,42,normal,history_length,0,21,0.6190476190476191,0.4193548387096774,0.6190476190476191,0.4193548387096774
M2-Direct-RealOrder,J,42,normal,history_length,1-2,42,1.0,1.0,1.0,1.0
M2-Direct-RealOrder,J,42,normal,history_length,11-20,126,0.873015873015873,0.8429698690464239,0.873015873015873,0.8063348470550686
M2-Direct-RealOrder,J,42,normal,history_length,21+,30,0.9333333333333333,0.8787878787878788,0.9333333333333333,0.8787878787878788
M2-Direct-RealOrder,J,42,normal,history_length,3-5,63,0.9682539682539683,0.9877356347944584,0.9682539682539683,0.9877356347944584
M2-Direct-RealOrder,J,42,normal,history_length,6-10,105,0.9904761904761905,0.9818181818181819,0.9904761904761905,0.9793611793611793
M2-Direct-RealOrder,J,42,normal,stage,1,33,0.8787878787878788,0.8606060606060606,0.8787878787878788,0.8606060606060606
M2-Direct-RealOrder,J,42,normal,stage,2,294,0.9523809523809523,0.9499448326189178,0.9523809523809523,0.9380854480010875
M2-Direct-RealOrder,J,42,normal,stage,3,60,0.8166666666666667,0.851903651903652,0.8166666666666667,0.8519036519036518
