condition,participant,seed,split,class_id,support,precision,recall,f1
S4,A,1,test_all,9,6,0.7142857142857143,0.8333333333333334,0.7692307692307692
S4,A,1,test_all,10,6,1.0,0.6666666666666666,0.8
S4,A,1,test_all,11,24,0.5757575757575758,0.7916666666666666,0.6666666666666667
S4,A,1,test_all,12,24,0.8333333333333334,0.625,0.7142857142857143
S4,A,1,test_all,13,24,0.8214285714285714,0.9583333333333334,0.8846153846153847
S4,A,1,test_all,14,24,0.88,0.9166666666666666,0.8979591836734694
S4,A,1,test_all,15,21,0.95,0.9047619047619048,0.9268292682926829
S4,A,1,test_all,16,21,0.9090909090909091,0.9523809523809523,0.9302325581395349
S4,A,1,test_all,17,21,0.7692307692307693,0.9523809523809523,0.8510638297872339
S4,A,1,test_all,18,21,1.0,0.6190476190476191,0.7647058823529412
S4,A,1,test_all,19,21,0.9523809523809523,0.9523809523809523,0.9523809523809523
S4,A,1,test_all,20,21,1.0,0.8571428571428571,0.923076923076923
S4,A,1,test_all,21,21,0.8947368421052632,0.8095238095238095,0.8500000000000001
S4,A,1,test_all,22,17,1.0,1.0,1.0
S4,A,1,test_all,23,24,0.7272727272727273,0.3333333333333333,0.4571428571428572
S4,A,1,test_all,24,24,0.7142857142857143,0.4166666666666667,0.5263157894736842
S4,A,1,test_all,25,6,0.8,0.6666666666666666,0.7272727272727272
S4,A,1,test_all,26,6,1.0,1.0,1.0
S4,A,1,test_all,27,6,0.5,0.6666666666666666,0.5714285714285715
S4,A,1,test_all,28,6,0.0,0.0,0.0
S4,A,1,test_all,29,6,0.6666666666666666,1.0,0.8
S4,A,1,test_all,30,6,0.42857142857142855,0.5,0.4615384615384615
S4,A,1,test_all,31,6,0.5454545454545454,1.0,0.7058823529411764
S4,A,1,test_all,32,5,1.0,0.8,0.888888888888889
S4,A,1,test_all,33,5,0.16666666666666666,0.8,0.27586206896551724
S4,A,1,test_all,34,5,1.0,0.8,0.888888888888889
S4,A,1,test_normal,0,4,0.6666666666666666,1.0,0.8
S4,A,1,test_normal,1,4,0.5714285714285714,1.0,0.7272727272727273
S4,A,1,test_normal,2,4,1.0,0.75,0.8571428571428571
S4,A,1,test_normal,3,4,0.5,0.75,0.6
S4,A,1,test_normal,4,4,0.0,0.0,0.0
S4,A,1,test_normal,5,4,1.0,0.75,0.8571428571428571
S4,A,1,test_normal,6,4,1.0,0.25,0.4
S4,A,1,test_normal,7,4,0.8,1.0,0.888888888888889
S4,A,1,test_normal,8,4,0.5714285714285714,1.0,0.7272727272727273
S4,A,1,test_normal,9,4,0.75,0.75,0.75
S4,A,1,test_normal,10,4,1.0,0.75,0.8571428571428571
S4,A,1,test_normal,11,15,0.6875,0.7333333333333333,0.7096774193548386
